12.4900 	WARNING 	User requested fullscreen with size [1280  720], but screen is actually [1920, 1080]. Using actual size
13.7724 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000016C739F1B40>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000016C739F1AE0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=True, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000016C73AAB310>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
13.7725 	EXP 	window1: backgroundImage = ''
13.7725 	EXP 	window1: backgroundFit = 'none'
13.8423 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
13.8423 	EXP 	window1: recordFrameIntervals = False
13.9791 	EXP 	window1: recordFrameIntervals = True
14.1623 	EXP 	Screen (0) actual frame rate measured at 60.04Hz
14.1623 	EXP 	window1: recordFrameIntervals = False
15.4361 	EXP 	Cued GoNogo Task: status = STARTED
15.5081 	EXP 	Created fixation = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='NanumSquare', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='fixation', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
15.5239 	EXP 	Created BlockStart_Msg = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='NanumSquare', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='BlockStart_Msg', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
15.5293 	EXP 	Created FixationPhase = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='NanumSquare', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='FixationPhase', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
15.5310 	EXP 	Created Blank = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='Blank', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
15.5319 	EXP 	Created Cue = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.5, name='Cue', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...))
15.5328 	EXP 	Created GoNogo_Stim = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.5, name='GoNogo_Stim', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...))
15.5334 	EXP 	Created Feedback_Present = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='NanumSquare', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='Feedback_Present', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
15.5339 	EXP 	Created BlockEnd_Msg = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='NanumSquare', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='BlockEnd_Msg', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
15.5491 	EXP 	Created ThankYou = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='NanumSquare', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='ThankYou', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
0.0042 	EXP 	fixation: autoDraw = True
7.7030 	DATA 	Mouse: Left button down, pos=(1500,671)
8.0326 	DATA 	Mouse:  Left button up, pos=(1500,671)
9.3970 	EXP 	Imported block/BlockList.xlsx as conditions, 6 conditions, 2 params
9.3972 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'Block': 'block/CondBlock1.xlsx', 'blockMsg': 'You are about to start a block of type 1 trials.', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
9.4038 	DATA 	Keypress: space
9.4048 	EXP 	fixation: autoDraw = False
9.4048 	EXP 	BlockStart_Msg: height = 0.05
9.4048 	EXP 	BlockStart_Msg: height = 0.05
9.4048 	EXP 	BlockStart_Msg: height = 0.05
9.4048 	EXP 	BlockStart_Msg: text = 'You are about to start a block of type 1 trials.'
9.4048 	EXP 	BlockStart_Msg: autoDraw = True
10.3737 	DATA 	Keypress: space
10.4457 	EXP 	Imported block/CondBlock1.xlsx as conditions, 100 conditions, 8 params
10.4464 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'CueType': 'Go', 'StimType': 'Go', 'CueTime': 0.13, 'Stim_Height': 0.05, 'Stim_Width': 0.2, 'CRESP': 'space', 'Color': 'blue', 'Orientation': 'horizontal', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
10.4492 	EXP 	BlockStart_Msg: autoDraw = False
10.4492 	EXP 	FixationPhase: autoDraw = True
11.1028 	EXP 	Blank: autoDraw = True
11.1529 	EXP 	FixationPhase: autoDraw = False
11.6025 	EXP 	Blank: autoDraw = False
11.6025 	EXP 	FixationPhase: autoDraw = False
11.6025 	EXP 	Blank: autoDraw = False
11.6025 	EXP 	GoNogo_Stim: fillColor = <psychopy.colors.Color: green, alpha=1.0>
11.6025 	EXP 	Cue: autoDraw = True
11.7356 	EXP 	Cue: autoDraw = False
11.9188 	EXP 	GoNogo_Stim: autoDraw = True
12.3336 	DATA 	Keypress: space
12.3348 	EXP 	Cue: autoDraw = False
12.3348 	EXP 	GoNogo_Stim: autoDraw = False
12.3348 	EXP 	Feedback_Present: foreColor = <psychopy.colors.Color: Maroon, alpha=1.0>
12.3348 	EXP 	Feedback_Present: height = 0.1
12.3348 	EXP 	Feedback_Present: height = 0.1
12.3348 	EXP 	Feedback_Present: height = 0.1
12.3348 	EXP 	Feedback_Present: text = 'Correct\nReaction time: 395ms'
12.8347 	EXP 	Feedback_Present: autoDraw = True
13.8182 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'CueType': 'NoGo', 'StimType': 'NoGo', 'CueTime': 0.43, 'Stim_Height': 0.05, 'Stim_Width': 0.2, 'CRESP': 'none', 'Color': 'blue', 'Orientation': 'horizontal', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
13.8339 	EXP 	Feedback_Present: autoDraw = False
13.8339 	EXP 	Feedback_Present: autoDraw = False
13.8339 	EXP 	FixationPhase: autoDraw = True
14.5334 	EXP 	FixationPhase: autoDraw = False
14.5334 	EXP 	Blank: autoDraw = True
15.0331 	EXP 	Blank: autoDraw = False
15.0331 	EXP 	FixationPhase: autoDraw = False
15.0331 	EXP 	Blank: autoDraw = False
15.0331 	EXP 	GoNogo_Stim: fillColor = <psychopy.colors.Color: blue, alpha=1.0>
15.0331 	EXP 	Cue: autoDraw = True
15.4657 	EXP 	Cue: autoDraw = False
15.6656 	EXP 	GoNogo_Stim: autoDraw = True
16.1652 	EXP 	GoNogo_Stim: autoDraw = False
16.1652 	EXP 	Cue: autoDraw = False
16.1652 	EXP 	GoNogo_Stim: autoDraw = False
16.1652 	EXP 	Feedback_Present: foreColor = <psychopy.colors.Color: Maroon, alpha=1.0>
16.1652 	EXP 	Feedback_Present: height = 0.1
16.1652 	EXP 	Feedback_Present: height = 0.1
16.1652 	EXP 	Feedback_Present: height = 0.1
16.1652 	EXP 	Feedback_Present: text = 'Correct'
16.6651 	EXP 	Feedback_Present: autoDraw = True
17.6484 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'CueType': 'Go', 'StimType': 'Go', 'CueTime': 0.12, 'Stim_Height': 0.2, 'Stim_Width': 0.05, 'CRESP': 'space', 'Color': 'blue', 'Orientation': 'vertical', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
17.6641 	EXP 	Feedback_Present: autoDraw = False
17.6641 	EXP 	Feedback_Present: autoDraw = False
17.6641 	EXP 	FixationPhase: autoDraw = True
18.3634 	EXP 	FixationPhase: autoDraw = False
18.3634 	EXP 	Blank: autoDraw = True
18.8629 	EXP 	Blank: autoDraw = False
18.8629 	EXP 	FixationPhase: autoDraw = False
18.8629 	EXP 	Blank: autoDraw = False
18.8629 	EXP 	GoNogo_Stim: fillColor = <psychopy.colors.Color: green, alpha=1.0>
18.8629 	EXP 	Cue: autoDraw = True
18.9962 	EXP 	Cue: autoDraw = False
19.1793 	EXP 	GoNogo_Stim: autoDraw = True
19.4716 	DATA 	Keypress: space
19.4790 	EXP 	Cue: autoDraw = False
19.4790 	EXP 	GoNogo_Stim: autoDraw = False
19.4790 	EXP 	Feedback_Present: foreColor = <psychopy.colors.Color: Maroon, alpha=1.0>
19.4790 	EXP 	Feedback_Present: height = 0.1
19.4790 	EXP 	Feedback_Present: height = 0.1
19.4790 	EXP 	Feedback_Present: height = 0.1
19.4790 	EXP 	Feedback_Present: text = 'Correct\nReaction time: 278ms'
19.9787 	EXP 	Feedback_Present: autoDraw = True
20.9622 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'CueType': 'NoGo', 'StimType': 'NoGo', 'CueTime': 0.18, 'Stim_Height': 0.2, 'Stim_Width': 0.05, 'CRESP': 'none', 'Color': 'green', 'Orientation': 'vertical', 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
20.9782 	EXP 	Feedback_Present: autoDraw = False
20.9782 	EXP 	Feedback_Present: autoDraw = False
20.9782 	EXP 	FixationPhase: autoDraw = True
21.6773 	EXP 	FixationPhase: autoDraw = False
21.6773 	EXP 	Blank: autoDraw = True
22.1770 	EXP 	Blank: autoDraw = False
22.1770 	EXP 	FixationPhase: autoDraw = False
22.1770 	EXP 	Blank: autoDraw = False
22.1770 	EXP 	GoNogo_Stim: fillColor = <psychopy.colors.Color: blue, alpha=1.0>
22.1770 	EXP 	Cue: autoDraw = True
22.3600 	EXP 	Cue: autoDraw = False
22.5433 	EXP 	GoNogo_Stim: autoDraw = True
23.0429 	EXP 	GoNogo_Stim: autoDraw = False
23.0429 	EXP 	Cue: autoDraw = False
23.0429 	EXP 	GoNogo_Stim: autoDraw = False
23.0429 	EXP 	Feedback_Present: foreColor = <psychopy.colors.Color: Maroon, alpha=1.0>
23.0429 	EXP 	Feedback_Present: height = 0.1
23.0429 	EXP 	Feedback_Present: height = 0.1
23.0429 	EXP 	Feedback_Present: height = 0.1
23.0429 	EXP 	Feedback_Present: text = 'Correct'
23.5260 	EXP 	Feedback_Present: autoDraw = True
24.5092 	EXP 	New trial (rep=0, index=4): <Trial 4 (4 in rep 0) data={'CueType': 'Go', 'StimType': 'Go', 'CueTime': 0.24, 'Stim_Height': 0.05, 'Stim_Width': 0.2, 'CRESP': 'space', 'Color': 'green', 'Orientation': 'horizontal', 'thisN': 4, 'thisTrialN': 4, 'thisRepN': 0}>
24.5251 	EXP 	Feedback_Present: autoDraw = False
24.5251 	EXP 	Feedback_Present: autoDraw = False
24.5416 	EXP 	FixationPhase: autoDraw = True
25.2411 	EXP 	FixationPhase: autoDraw = False
25.2411 	EXP 	Blank: autoDraw = True
25.7407 	EXP 	Blank: autoDraw = False
25.7407 	EXP 	FixationPhase: autoDraw = False
25.7407 	EXP 	Blank: autoDraw = False
25.7407 	EXP 	GoNogo_Stim: fillColor = <psychopy.colors.Color: green, alpha=1.0>
25.7407 	EXP 	Cue: autoDraw = True
25.9906 	EXP 	Cue: autoDraw = False
26.1736 	EXP 	GoNogo_Stim: autoDraw = True
26.4640 	DATA 	Keypress: space
26.4733 	EXP 	Cue: autoDraw = False
26.4733 	EXP 	GoNogo_Stim: autoDraw = False
26.4733 	EXP 	Feedback_Present: foreColor = <psychopy.colors.Color: Maroon, alpha=1.0>
26.4733 	EXP 	Feedback_Present: height = 0.1
26.4733 	EXP 	Feedback_Present: height = 0.1
26.4733 	EXP 	Feedback_Present: height = 0.1
26.4733 	EXP 	Feedback_Present: text = 'Correct\nReaction time: 268ms'
26.9730 	EXP 	Feedback_Present: autoDraw = True
27.9563 	EXP 	New trial (rep=0, index=5): <Trial 5 (5 in rep 0) data={'CueType': 'Go', 'StimType': 'Go', 'CueTime': 0.21, 'Stim_Height': 0.05, 'Stim_Width': 0.2, 'CRESP': 'space', 'Color': 'blue', 'Orientation': 'horizontal', 'thisN': 5, 'thisTrialN': 5, 'thisRepN': 0}>
27.9721 	EXP 	Feedback_Present: autoDraw = False
27.9721 	EXP 	Feedback_Present: autoDraw = False
27.9721 	EXP 	FixationPhase: autoDraw = True
28.6715 	EXP 	FixationPhase: autoDraw = False
28.6715 	EXP 	Blank: autoDraw = True
29.1712 	EXP 	Blank: autoDraw = False
29.1712 	EXP 	FixationPhase: autoDraw = False
29.1712 	EXP 	Blank: autoDraw = False
29.1712 	EXP 	GoNogo_Stim: fillColor = <psychopy.colors.Color: green, alpha=1.0>
29.1712 	EXP 	Cue: autoDraw = True
29.3877 	EXP 	Cue: autoDraw = False
29.5709 	EXP 	GoNogo_Stim: autoDraw = True
29.8765 	DATA 	Keypress: space
29.8878 	EXP 	Cue: autoDraw = False
29.8878 	EXP 	GoNogo_Stim: autoDraw = False
29.8878 	EXP 	Feedback_Present: foreColor = <psychopy.colors.Color: Maroon, alpha=1.0>
29.8878 	EXP 	Feedback_Present: height = 0.1
29.8878 	EXP 	Feedback_Present: height = 0.1
29.8878 	EXP 	Feedback_Present: height = 0.1
29.8878 	EXP 	Feedback_Present: text = 'Correct\nReaction time: 294ms'
30.3868 	EXP 	Feedback_Present: autoDraw = True
31.3704 	EXP 	New trial (rep=0, index=6): <Trial 6 (6 in rep 0) data={'CueType': 'Go', 'StimType': 'Go', 'CueTime': 0.11, 'Stim_Height': 0.2, 'Stim_Width': 0.05, 'CRESP': 'space', 'Color': 'blue', 'Orientation': 'vertical', 'thisN': 6, 'thisTrialN': 6, 'thisRepN': 0}>
31.3860 	EXP 	Feedback_Present: autoDraw = False
31.3860 	EXP 	Feedback_Present: autoDraw = False
31.3860 	EXP 	FixationPhase: autoDraw = True
32.0855 	EXP 	FixationPhase: autoDraw = False
32.0855 	EXP 	Blank: autoDraw = True
32.5850 	EXP 	Blank: autoDraw = False
32.5850 	EXP 	FixationPhase: autoDraw = False
32.5850 	EXP 	Blank: autoDraw = False
32.5850 	EXP 	GoNogo_Stim: fillColor = <psychopy.colors.Color: green, alpha=1.0>
32.5850 	EXP 	Cue: autoDraw = True
32.7017 	EXP 	Cue: autoDraw = False
32.8849 	EXP 	GoNogo_Stim: autoDraw = True
33.2582 	DATA 	Keypress: space
33.2677 	EXP 	Cue: autoDraw = False
33.2677 	EXP 	GoNogo_Stim: autoDraw = False
33.2677 	EXP 	Feedback_Present: foreColor = <psychopy.colors.Color: Maroon, alpha=1.0>
33.2677 	EXP 	Feedback_Present: height = 0.1
33.2677 	EXP 	Feedback_Present: height = 0.1
33.2677 	EXP 	Feedback_Present: height = 0.1
33.2677 	EXP 	Feedback_Present: text = 'Correct\nReaction time: 364ms'
33.7674 	EXP 	Feedback_Present: autoDraw = True
34.7510 	EXP 	New trial (rep=0, index=7): <Trial 7 (7 in rep 0) data={'CueType': 'Go', 'StimType': 'Go', 'CueTime': 0.15, 'Stim_Height': 0.2, 'Stim_Width': 0.05, 'CRESP': 'space', 'Color': 'blue', 'Orientation': 'vertical', 'thisN': 7, 'thisTrialN': 7, 'thisRepN': 0}>
34.7666 	EXP 	Feedback_Present: autoDraw = False
