4.5641 	WARNING 	User requested fullscreen with size [1280  720], but screen is actually [1920, 1080]. Using actual size
5.7730 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001610E9BDFF0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001610E9BDF90>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=True, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001610EA737C0>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
5.7730 	EXP 	window1: backgroundImage = ''
5.7731 	EXP 	window1: backgroundFit = 'none'
5.8343 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
5.8344 	EXP 	window1: recordFrameIntervals = False
5.9660 	EXP 	window1: recordFrameIntervals = True
6.1497 	EXP 	Screen (0) actual frame rate measured at 60.04Hz
6.1497 	EXP 	window1: recordFrameIntervals = False
7.4261 	EXP 	Cued GoNogo Task: status = STARTED
7.4302 	EXP 	Created imageInstruct = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='imageInstruct', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([1.5, 1. ]), texRes=128.0, units='height', win=Window(...))
7.5209 	EXP 	Created fixation = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='NanumSquare', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='fixation', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
7.5387 	EXP 	Created FixationPhase = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='NanumSquare', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='FixationPhase', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
7.5398 	EXP 	Created Blank = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='Blank', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
7.5408 	EXP 	Created Cue = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.5, name='Cue', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...))
7.5416 	EXP 	Created GoNogo_Stim = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.5, name='GoNogo_Stim', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...))
7.5421 	EXP 	Created Feedback_Present = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='NanumSquare', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='Feedback_Present', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
7.5556 	EXP 	Created Thankyou = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='NanumSquare', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='Thankyou', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
0.0072 	EXP 	Imported instructions/instruction_slides.xlsx as conditions, 3 conditions, 1 params
0.0075 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'instruct_slide': 'instructions/Slide1.PNG', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
0.0458 	EXP 	imageInstruct: image = 'instructions/Slide1.PNG'
0.0458 	EXP 	imageInstruct: autoDraw = True
1.0769 	DATA 	Mouse: Left button down, pos=(1693,130)
1.0779 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'instruct_slide': 'instructions/Slide2.PNG', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
1.0925 	EXP 	imageInstruct: autoDraw = False
1.0925 	EXP 	imageInstruct: image = 'instructions/Slide2.PNG'
1.0925 	EXP 	imageInstruct: autoDraw = True
1.1766 	DATA 	Mouse:  Left button up, pos=(1693,130)
1.5090 	DATA 	Mouse: Left button down, pos=(1693,130)
1.5100 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'instruct_slide': 'instructions/Slide3.PNG', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
1.5255 	EXP 	imageInstruct: autoDraw = False
1.5255 	EXP 	imageInstruct: image = 'instructions/Slide3.PNG'
1.5255 	EXP 	imageInstruct: autoDraw = True
1.5930 	DATA 	Mouse:  Left button up, pos=(1693,130)
1.9252 	DATA 	Mouse: Left button down, pos=(1693,130)
1.9410 	EXP 	imageInstruct: autoDraw = False
1.9410 	EXP 	fixation: autoDraw = True
2.0268 	DATA 	Mouse:  Left button up, pos=(1693,130)
3.5157 	EXP 	Imported blocks/BlockList.xlsx as conditions, 2 conditions, 1 params
3.5159 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'Block': 'blocks/CondGo.xlsx', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
3.5190 	EXP 	Imported blocks/CondGo.xlsx as conditions, 5 conditions, 6 params
3.5191 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'CueType': 'Go', 'StimType': 'Go', 'CueTime': 0.1, 'Stim_Height': 0.05, 'Stim_Width': 0.2, 'CRESP': 'space', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
3.5206 	DATA 	Keypress: space
3.5227 	EXP 	fixation: autoDraw = False
3.5227 	EXP 	FixationPhase: autoDraw = True
4.2224 	EXP 	FixationPhase: autoDraw = False
4.2224 	EXP 	Blank: autoDraw = True
4.7219 	EXP 	Blank: autoDraw = False
4.7219 	EXP 	FixationPhase: autoDraw = False
4.7219 	EXP 	Blank: autoDraw = False
4.7219 	EXP 	GoNogo_Stim: fillColor = <psychopy.colors.Color: green, alpha=1.0>
4.7219 	EXP 	Cue: autoDraw = True
4.8219 	EXP 	Cue: autoDraw = False
5.0216 	EXP 	GoNogo_Stim: autoDraw = True
5.3501 	DATA 	Keypress: space
5.3545 	EXP 	Cue: autoDraw = False
5.3545 	EXP 	GoNogo_Stim: autoDraw = False
5.3545 	EXP 	Feedback_Present: foreColor = <psychopy.colors.Color: Maroon, alpha=1.0>
5.3545 	EXP 	Feedback_Present: height = 0.1
5.3545 	EXP 	Feedback_Present: height = 0.1
5.3545 	EXP 	Feedback_Present: height = 0.1
5.3545 	EXP 	Feedback_Present: text = 'Correct\nReaction Rate: 303ms'
5.8542 	EXP 	Feedback_Present: autoDraw = True
6.8380 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'CueType': 'Go', 'StimType': 'Go', 'CueTime': 0.1, 'Stim_Height': 0.05, 'Stim_Width': 0.2, 'CRESP': 'space', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
6.8537 	EXP 	Feedback_Present: autoDraw = False
6.8537 	EXP 	Feedback_Present: autoDraw = False
6.8537 	EXP 	FixationPhase: autoDraw = True
7.5530 	EXP 	FixationPhase: autoDraw = False
7.5530 	EXP 	Blank: autoDraw = True
8.0525 	EXP 	Blank: autoDraw = False
8.0525 	EXP 	FixationPhase: autoDraw = False
8.0525 	EXP 	Blank: autoDraw = False
8.0525 	EXP 	GoNogo_Stim: fillColor = <psychopy.colors.Color: green, alpha=1.0>
8.0525 	EXP 	Cue: autoDraw = True
8.1524 	EXP 	Cue: autoDraw = False
8.3524 	EXP 	GoNogo_Stim: autoDraw = True
8.6440 	DATA 	Keypress: space
8.6518 	EXP 	Cue: autoDraw = False
8.6518 	EXP 	GoNogo_Stim: autoDraw = False
8.6518 	EXP 	Feedback_Present: foreColor = <psychopy.colors.Color: Maroon, alpha=1.0>
8.6518 	EXP 	Feedback_Present: height = 0.1
8.6518 	EXP 	Feedback_Present: height = 0.1
8.6518 	EXP 	Feedback_Present: height = 0.1
8.6518 	EXP 	Feedback_Present: text = 'Correct\nReaction Rate: 279ms'
9.1515 	EXP 	Feedback_Present: autoDraw = True
10.1358 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'CueType': 'Go', 'StimType': 'Go', 'CueTime': 0.3, 'Stim_Height': 0.05, 'Stim_Width': 0.2, 'CRESP': 'space', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
10.1507 	EXP 	Feedback_Present: autoDraw = False
10.1507 	EXP 	Feedback_Present: autoDraw = False
10.1507 	EXP 	FixationPhase: autoDraw = True
10.8500 	EXP 	FixationPhase: autoDraw = False
10.8500 	EXP 	Blank: autoDraw = True
11.3497 	EXP 	Blank: autoDraw = False
11.3497 	EXP 	FixationPhase: autoDraw = False
11.3497 	EXP 	Blank: autoDraw = False
11.3497 	EXP 	GoNogo_Stim: fillColor = <psychopy.colors.Color: green, alpha=1.0>
11.3497 	EXP 	Cue: autoDraw = True
11.6496 	EXP 	Cue: autoDraw = False
11.8494 	EXP 	GoNogo_Stim: autoDraw = True
12.1626 	DATA 	Keypress: space
12.1637 	EXP 	Cue: autoDraw = False
12.1637 	EXP 	GoNogo_Stim: autoDraw = False
12.1637 	EXP 	Feedback_Present: foreColor = <psychopy.colors.Color: Maroon, alpha=1.0>
12.1637 	EXP 	Feedback_Present: height = 0.1
12.1637 	EXP 	Feedback_Present: height = 0.1
12.1637 	EXP 	Feedback_Present: height = 0.1
12.1637 	EXP 	Feedback_Present: text = 'Correct\nReaction Rate: 261ms'
12.6323 	EXP 	Feedback_Present: autoDraw = True
13.6156 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'CueType': 'NoGo', 'StimType': 'Go', 'CueTime': 0.5, 'Stim_Height': 0.2, 'Stim_Width': 0.05, 'CRESP': 'space', 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
13.6312 	EXP 	Feedback_Present: autoDraw = False
13.6312 	EXP 	Feedback_Present: autoDraw = False
13.6312 	EXP 	FixationPhase: autoDraw = True
14.3308 	EXP 	FixationPhase: autoDraw = False
14.3308 	EXP 	Blank: autoDraw = True
14.8306 	EXP 	Blank: autoDraw = False
14.8306 	EXP 	FixationPhase: autoDraw = False
